accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
GEOMETRIC_CENTER,"Stop 26C The Promenade - South East side, Northgate SA 5085, Australia",ChIJbTqffwS2sGoRb9hA6XRx0QY,26C The Promenade,-34.8525885,138.6315096,1,5085,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"27 Sir Ross Smith Blvd, Oakden SA 5086, Australia",EjEyNyBTaXIgUm9zcyBTbWl0aCBCbHZkLCBPYWtkZW4gU0EgNTA4NiwgQXVzdHJhbGlhIhoSGAoUChIJ-8f1QuW1sGoRLWeaUPw79AsQGw,27F Sir Ross Smith Bvd,-34.8537767,138.648149,1,5086,OK,street_address
RANGE_INTERPOLATED,"27 Sir Ross Smith Blvd, Oakden SA 5086, Australia",EjEyNyBTaXIgUm9zcyBTbWl0aCBCbHZkLCBPYWtkZW4gU0EgNTA4NiwgQXVzdHJhbGlhIhoSGAoUChIJ-8f1QuW1sGoRLWeaUPw79AsQGw,27C Sir Ross Smith Bvd,-34.8537767,138.648149,1,5086,OK,street_address
ROOFTOP,"25-27 Fosters Rd, Greenacres SA 5086, Australia",ChIJuXlogvfJsGoRXy-3bGwOLiw,27B Fosters Rd,-34.8688393,138.6364524,1,5086,OK,street_address
RANGE_INTERPOLATED,"26 Navigator Dr, Northgate SA 5085, Australia",Ei0yNiBOYXZpZ2F0b3IgRHIsIE5vcnRoZ2F0ZSBTQSA1MDg1LCBBdXN0cmFsaWEiGhIYChQKEgk_LqW2A7awahHBWf9SgSIhfhAa,26A  Navigator Dr,-34.8554735,138.6324439,1,5085,OK,street_address
ROOFTOP,"25 Fosters Rd, Greenacres SA 5086, Australia",ChIJy7Vvg_fJsGoRNs9Jy8KqF2k,25B Fosters Rd,-34.8688393,138.6364524,1,5086,OK,street_address
ROOFTOP,"27 Sir Ross Smith Ave, North Haven SA 5018, Australia",ChIJs_X2gLu4sGoR3wCbAFwDggo,27E Sir Ross Smith Av,-34.788534,138.4936042,1,5018,OK,premise
RANGE_INTERPOLATED,"26 Navigator Dr, Northgate SA 5085, Australia",Ei0yNiBOYXZpZ2F0b3IgRHIsIE5vcnRoZ2F0ZSBTQSA1MDg1LCBBdXN0cmFsaWEiGhIYChQKEgk_LqW2A7awahHBWf9SgSIhfhAa,26B Navigator Dr,-34.8554735,138.6324439,1,5085,OK,street_address
ROOFTOP,"25 Fosters Rd, Greenacres SA 5086, Australia",ChIJy7Vvg_fJsGoRNs9Jy8KqF2k,25A Fosters Rd,-34.8688393,138.6364524,1,5086,OK,street_address
RANGE_INTERPOLATED,"29 Sudholz Rd, Windsor Gardens SA 5087, Australia",EjEyOSBTdWRob2x6IFJkLCBXaW5kc29yIEdhcmRlbnMgU0EgNTA4NywgQXVzdHJhbGlhIhoSGAoUChIJySbVWo21sGoRdkpBTxGIS0YQHQ,29B Sudholz Rd,-34.8601691,138.6596026,1,5087,OK,street_address
GEOMETRIC_CENTER,"Stop 27 The Promenade - South side, Northgate SA 5085, Australia",ChIJi-ftYwa2sGoRtGBiyxcnrNU,27 The Promenade,-34.851456,138.6347547,1,5085,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"29 Sudholz Rd, Windsor Gardens SA 5087, Australia",EjEyOSBTdWRob2x6IFJkLCBXaW5kc29yIEdhcmRlbnMgU0EgNTA4NywgQXVzdHJhbGlhIhoSGAoUChIJySbVWo21sGoRdkpBTxGIS0YQHQ,29A Sudholz Rd,-34.8601691,138.6596026,1,5087,OK,street_address
ROOFTOP,"28 Sudholz Rd, Windsor Gardens SA 5087, Australia",ChIJsTeZWY21sGoRbDdBfDkEs9M,28 Sudholz Rd,-34.85994160000001,138.6597045,1,5087,OK,premise
RANGE_INTERPOLATED,"29 Sudholz Rd, Windsor Gardens SA 5087, Australia",EjEyOSBTdWRob2x6IFJkLCBXaW5kc29yIEdhcmRlbnMgU0EgNTA4NywgQXVzdHJhbGlhIhoSGAoUChIJySbVWo21sGoRdkpBTxGIS0YQHQ,29C Sudholz Rd,-34.8601691,138.6596026,1,5087,OK,street_address
RANGE_INTERPOLATED,"27 Sir Ross Smith Blvd, Oakden SA 5086, Australia",EjEyNyBTaXIgUm9zcyBTbWl0aCBCbHZkLCBPYWtkZW4gU0EgNTA4NiwgQXVzdHJhbGlhIhoSGAoUChIJ-8f1QuW1sGoRLWeaUPw79AsQGw,27D Sir Ross Smith Bvd,-34.8537767,138.648149,1,5086,OK,street_address
RANGE_INTERPOLATED,"27 Sir Ross Smith Blvd, Oakden SA 5086, Australia",EjEyNyBTaXIgUm9zcyBTbWl0aCBCbHZkLCBPYWtkZW4gU0EgNTA4NiwgQXVzdHJhbGlhIhoSGAoUChIJ-8f1QuW1sGoRLWeaUPw79AsQGw,27E Sir Ross Smith Bvd,-34.8537767,138.648149,1,5086,OK,street_address
GEOMETRIC_CENTER,"Stop E1 King William St - East side, Adelaide SA 5000, Australia",ChIJDS7ZH9jOsGoRIXYd2rdacqs,E1 King William St,-34.926666,138.599957,1,5000,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"15 Main N Rd, Auburn SA 5451, Australia",ChIJfxoq3fsqumoRF6wlsme9g34,15 Main North Rd,-34.0269243,138.6853229,1,5451,OK,premise
ROOFTOP,"14 Main N Rd, Thorngate SA 5082, Australia",ChIJ_QJ4KODIsGoRcPYA0mjajBw,14 Main North Rd,-34.8970352,138.5985105,1,5082,OK,street_address
ROOFTOP,"8 Main N Rd, Rhynie SA 5412, Australia",ChIJD-bEmtknumoRys4SmC_DjwU,8 Main North Rd,-34.1493658,138.6910263,1,5412,OK,street_address
ROOFTOP,"7 Main N Rd, Watervale SA 5452, Australia",ChIJYW_GuqPUu2oRdIaEeM21RgA,7 Main North Rd,-33.96343220000001,138.6457214,1,5452,OK,premise
RANGE_INTERPOLATED,"17 Regency Rd, Kilkenny SA 5009, Australia",EioxNyBSZWdlbmN5IFJkLCBLaWxrZW5ueSBTQSA1MDA5LCBBdXN0cmFsaWEiGhIYChQKEgmdAVT7I8awahG6cXpTW6oNAxAR,17B Regency Rd,-34.87587389999999,138.5536949,1,5009,OK,street_address
RANGE_INTERPOLATED,"4 O'Connell St, North Adelaide SA 5006, Australia",EjE0IE8nQ29ubmVsbCBTdCwgTm9ydGggQWRlbGFpZGUgU0EgNTAwNiwgQXVzdHJhbGlhIhoSGAoUChIJ94QtrtfIsGoRBnlS_Bo_dLYQBA,4 O Connell St,-34.9089232,138.596883,1,5006,OK,street_address
ROOFTOP,"12 Main N Rd, Melrose SA 5483, Australia",ChIJWe4tAnhcvGoRfqRJEzBmciE,12 Main North Rd,-32.8281796,138.1897543,1,5483,OK,street_address
ROOFTOP,"13 Main N Rd, Rhynie SA 5412, Australia",ChIJvY92_dknumoRXQ_vxQxOhzE,13 Main North Rd,-34.1487557,138.6890894,1,5412,OK,street_address
RANGE_INTERPOLATED,"17 Regency Rd, Kilkenny SA 5009, Australia",EioxNyBSZWdlbmN5IFJkLCBLaWxrZW5ueSBTQSA1MDA5LCBBdXN0cmFsaWEiGhIYChQKEgmdAVT7I8awahG6cXpTW6oNAxAR,17A Regency Rd,-34.87587389999999,138.5536949,1,5009,OK,street_address
ROOFTOP,"6 O'Connell St, Sydney NSW 2000, Australia",ChIJy7j930GuEmsRITq28KoJY5w,6 O Connell St,-33.8651076,151.2101628,1,2000,OK,street_address
ROOFTOP,"5 O'Connell St, North Adelaide SA 5006, Australia",ChIJUQrLUtbIsGoRJXtE1wzQgHg,5 O Connell St,-34.9093439,138.5968335,1,5006,OK,street_address
ROOFTOP,"3 O'Connell St, North Adelaide SA 5006, Australia",ChIJ1yQ7rNfIsGoRYOLXdBBBYEE,3 O Connell St,-34.90904,138.596718,2,5006,OK,street_address
ROOFTOP,"10 Main N Rd, Willaston SA 5118, Australia",ChIJ87dIRL__uWoR1TuQijI9E0A,10 Main North Rd,-34.5902227,138.7434263,1,5118,OK,street_address
ROOFTOP,"18 Regency Rd, Broadview SA 5083, Australia",ChIJe_Wx3r_JsGoRLtXHYjTEUnY,18 Regency Rd,-34.8716391,138.6185727,1,5083,OK,street_address
ROOFTOP,"18 Regency Rd, Broadview SA 5083, Australia",ChIJe_Wx3r_JsGoRLtXHYjTEUnY,18A Regency Rd,-34.8716391,138.6185727,1,5083,OK,street_address
ROOFTOP,"16 Main N Rd, Willaston SA 5118, Australia",ChIJq3nqnMf_uWoRI6CElfxBXjA,16 Main North Rd,-34.5897499,138.7429526,1,5118,OK,street_address
ROOFTOP,"17 Main N Rd, Medindie SA 5081, Australia",ChIJneDZyh_JsGoRjtxPbKxA6xs,17 Main North Rd,-34.89691630000001,138.5999387,1,5081,OK,premise
ROOFTOP,"11 Main N Rd, Parafield SA 5106, Australia",ChIJX7mg8wO0sGoRvNpFTP_IsAY,11 Main North Rd,-34.7944026,138.6434926,1,5106,OK,street_address
ROOFTOP,"9 Main N Rd, Auburn SA 5451, Australia",ChIJ1zG_ZPkqumoR4uEIMcOZ5JE,9 Main North Rd,-34.0280643,138.6857804,1,5451,OK,premise
ROOFTOP,"6A Main N Rd, Gawler SA 5118, Australia",ChIJCVk3ksf_uWoRWjkjY7LF0sE,6A Main North Rd,-34.5934601,138.7478122,1,5118,OK,street_address
ROOFTOP,"18 Regency Rd, Broadview SA 5083, Australia",ChIJe_Wx3r_JsGoRLtXHYjTEUnY,18A  Regency Rd,-34.8716391,138.6185727,1,5083,OK,street_address
ROOFTOP,"3 O'Connell St, North Adelaide SA 5006, Australia",ChIJ1yQ7rNfIsGoRYOLXdBBBYEE,3 O'Connell St,-34.90904,138.596718,2,5006,OK,street_address
ROOFTOP,"5 O'Connell St, North Adelaide SA 5006, Australia",ChIJUQrLUtbIsGoRJXtE1wzQgHg,5 O'Connell St,-34.9093439,138.5968335,1,5006,OK,street_address
RANGE_INTERPOLATED,"4 O'Connell St, North Adelaide SA 5006, Australia",EjE0IE8nQ29ubmVsbCBTdCwgTm9ydGggQWRlbGFpZGUgU0EgNTAwNiwgQXVzdHJhbGlhIhoSGAoUChIJ94QtrtfIsGoRBnlS_Bo_dLYQBA,4 O'Connell St,-34.9089232,138.596883,1,5006,OK,street_address
ROOFTOP,"6 O'Connell St, Sydney NSW 2000, Australia",ChIJy7j930GuEmsRITq28KoJY5w,6 O'Connell St,-33.8651076,151.2101628,1,2000,OK,street_address
GEOMETRIC_CENTER,"Currie St, Adelaide SA 5000, Australia",ChIJpzUT4yXPsGoRH3aTE3SAXk8,V Currie Street,-34.9246611,138.5932529,1,5000,OK,route
ROOFTOP,"24 Main N Rd, Willaston SA 5118, Australia",ChIJh8raH7__uWoRMcxDS9AK_wE,24 Main North Rd,-34.5885074,138.7428774,1,5118,OK,street_address
GEOMETRIC_CENTER,"King William Street, Adelaide SA 5000, Australia",ChIJJwLe5NXOsGoR7QaqTiTKYTg,V1 King William St,-34.924334,138.599725,2,5000,OK,route
ROOFTOP,"26 Main N Rd, Rhynie SA 5412, Australia",ChIJRz9xNtgnumoRbmyDwkM2dCk,26 Main North Rd,-34.1470265,138.6901844,1,5412,OK,street_address
RANGE_INTERPOLATED,"33 Mawson Lakes Blvd, Mawson Lakes SA 5095, Australia",EjUzMyBNYXdzb24gTGFrZXMgQmx2ZCwgTWF3c29uIExha2VzIFNBIDUwOTUsIEF1c3RyYWxpYSIaEhgKFAoSCbu00lv0trBqEV29bQ1kuT1ZECE,33E Mawson Lakes Bvd,-34.8111436,138.6159282,1,5095,OK,street_address
ROOFTOP,"20 Main N Rd, Thorngate SA 5082, Australia",ChIJjRNd1B_JsGoRxPgpwhJiEgk,20 Main North Rd,-34.8967163,138.5990439,1,5082,OK,street_address
GEOMETRIC_CENTER,"Stop VS3 Victoria Sq - East side, Adelaide SA 5000, Australia",ChIJX2oU-9jOsGoRBKXS24TQtLE,VS3 Victoria Sq,-34.929508,138.600901,1,5000,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"33 Mawson Lakes Blvd, Mawson Lakes SA 5095, Australia",EjUzMyBNYXdzb24gTGFrZXMgQmx2ZCwgTWF3c29uIExha2VzIFNBIDUwOTUsIEF1c3RyYWxpYSIaEhgKFAoSCbu00lv0trBqEV29bQ1kuT1ZECE,33A Mawson Lakes Bvd,-34.8111436,138.6159282,1,5095,OK,street_address
GEOMETRIC_CENTER,"Zone D Mawson Interchange, Mawson Lakes SA 5095, Australia",ChIJJ4f7xPG2sGoRI2zkggm3pRE,Zone D Mawson Interchange,-34.80408,138.61213,1,5095,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"King William Street, Adelaide SA 5000, Australia",ChIJJwLe5NXOsGoR7QaqTiTKYTg,Z2 King William St,-34.924334,138.599725,2,5000,OK,route
ROOFTOP,"18 Main N Rd, Thorngate SA 5082, Australia",ChIJCWE71h_JsGoRCdqw3V1wLXY,18 Main North Rd,-34.8968208,138.5988431,1,5082,OK,premise
GEOMETRIC_CENTER,"Stop X1 King William St - West side, Adelaide SA 5000, Australia",ChIJhfooLtbOsGoRGZ1ICbAFnoU,X1 King William St,-34.923921,138.599433,1,5000,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"21 Main N Rd, Watervale SA 5452, Australia",ChIJ4dMeQaLUu2oR1OloSvgQfc0,21 Main North Rd,-33.9616359,138.6453494,1,5452,OK,premise
ROOFTOP,"29 Main N Rd, Murray Town SA 5481, Australia",ChIJrQfF8QlovGoRIpy_f_uYjw0,29 Main North Rd,-32.9362689,138.2401769,1,5481,OK,street_address
RANGE_INTERPOLATED,"33 Mawson Lakes Blvd, Mawson Lakes SA 5095, Australia",EjUzMyBNYXdzb24gTGFrZXMgQmx2ZCwgTWF3c29uIExha2VzIFNBIDUwOTUsIEF1c3RyYWxpYSIaEhgKFAoSCbu00lv0trBqEV29bQ1kuT1ZECE,33C Mawson Lakes Bvd,-34.8111436,138.6159282,1,5095,OK,street_address
ROOFTOP,"25 Main N Rd, Watervale SA 5452, Australia",ChIJve1ba6LUu2oRTM_nFHAOr_U,25 Main North Rd,-33.9611282,138.6452123,1,5452,OK,premise
ROOFTOP,"19 Main N Rd, Watervale SA 5452, Australia",ChIJkS57RqLUu2oRS-TEpAPo1Bc,19 Main North Rd,-33.9619469,138.6454473,1,5452,OK,premise
RANGE_INTERPOLATED,"33 Mawson Lakes Blvd, Mawson Lakes SA 5095, Australia",EjUzMyBNYXdzb24gTGFrZXMgQmx2ZCwgTWF3c29uIExha2VzIFNBIDUwOTUsIEF1c3RyYWxpYSIaEhgKFAoSCbu00lv0trBqEV29bQ1kuT1ZECE,33D Mawson Lakes Bvd,-34.8111436,138.6159282,1,5095,OK,street_address
ROOFTOP,"32 Main N Rd, Prospect SA 5082, Australia",ChIJu3i6bx7JsGoRbe_neQWhpB0,32 Main North Rd,-34.895519,138.600565,1,5082,OK,street_address
ROOFTOP,"23 Main N Rd, Melrose SA 5483, Australia",ChIJF9D1vIhbvGoRaM3r9nd3Sy0,23 Main North Rd,-32.8237924,138.188846,1,5483,OK,street_address
ROOFTOP,"31 Main N Rd, Smithfield SA 5114, Australia",ChIJO6bqrJSssGoRL8rkH4R0MAI,31 Main North Rd,-34.6812299,138.6944325,1,5114,OK,street_address
RANGE_INTERPOLATED,"33 Mawson Lakes Blvd, Mawson Lakes SA 5095, Australia",EjUzMyBNYXdzb24gTGFrZXMgQmx2ZCwgTWF3c29uIExha2VzIFNBIDUwOTUsIEF1c3RyYWxpYSIaEhgKFAoSCbu00lv0trBqEV29bQ1kuT1ZECE,33F Mawson Lakes Bvd,-34.8111436,138.6159282,1,5095,OK,street_address
ROOFTOP,"30 Main N Rd, Prospect SA 5082, Australia",ChIJGRLBbh7JsGoR8rveSgjN-Tc,30 Main North Rd,-34.895605,138.600461,1,5082,OK,street_address
RANGE_INTERPOLATED,"33 Mawson Lakes Blvd, Mawson Lakes SA 5095, Australia",EjUzMyBNYXdzb24gTGFrZXMgQmx2ZCwgTWF3c29uIExha2VzIFNBIDUwOTUsIEF1c3RyYWxpYSIaEhgKFAoSCbu00lv0trBqEV29bQ1kuT1ZECE,33B Mawson Lakes Bvd,-34.8111436,138.6159282,1,5095,OK,street_address
GEOMETRIC_CENTER,"Zone A Main St - West side, Mawson Lakes SA 5095, Australia",ChIJoxAce_O2sGoR8otQkMJC0II,Zone A Main Street,-34.809514,138.616863,2,5095,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"Stop 34L Main St - East side, Mawson Lakes SA 5095, Australia",ChIJK3yP7_K2sGoRfcNevPsmEPw,34L Main St,-34.8071273,138.6170802,1,5095,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"27 Main N Rd, Willaston SA 5118, Australia",ChIJP0lD0L7_uWoRLNRoES3CYg4,27 Main North Rd,-34.5883453,138.7437119,1,5118,OK,street_address
ROOFTOP,"Gawler Caravan Park, 22 Main N Rd, Willaston SA 5118, Australia",ChIJlzddI7__uWoRcco3L5xPhCU,22 Main North Rd,-34.589207,138.7430704,1,5118,OK,street_address
GEOMETRIC_CENTER,"Zone B Mawson Central Interchange - South side, Mawson Lakes SA 5095, Australia",ChIJm4h9Y_S2sGoRLzMdbqZ3O-M,Zone B Mawson Central Intercha,-34.8102748,138.6160247,1,5095,OK,"bus_station,establishment,point_of_interest,transit_station"
GEOMETRIC_CENTER,"King William Rd, Adelaide SA, Australia",ChIJ3ZinP_7OsGoR1bBxOpY-82I,A1 King William Rd,-34.9505939,138.5997379,1,,OK,route
ROOFTOP,"33 Main N Rd, Watervale SA 5452, Australia",ChIJT3ZqCKLUu2oRyDS9tp4wtQI,33 Main North Rd,-33.9600775,138.6445857,1,5452,OK,premise
GEOMETRIC_CENTER,"King William Street, Adelaide SA 5000, Australia",ChIJJwLe5NXOsGoR7QaqTiTKYTg,D2 King William St,-34.924334,138.599725,2,5000,OK,route
ROOFTOP,"28 Main N Rd, Clare SA 5453, Australia",ChIJT-KOFt7Qu2oRx7f3D4eL6aw,28 Main North Rd,-33.8536431,138.6197426,1,5453,OK,premise
ROOFTOP,"27A Main N Rd, Auburn SA 5451, Australia",ChIJ_xbAdvsqumoROXrhxYBTE4U,27A Main North Rd,-34.0247654,138.6848747,1,5451,OK,street_address
RANGE_INTERPOLATED,"25 Grand Jct Rd, Rosewater SA 5013, Australia",Ei0yNSBHcmFuZCBKY3QgUmQsIFJvc2V3YXRlciBTQSA1MDEzLCBBdXN0cmFsaWEiGhIYChQKEgm7UQQa-cawahFxXI7G2772ahAZ,25 Grand Junction Rd,-34.8519825,138.5153784,1,5013,OK,street_address
RANGE_INTERPOLATED,"28 Grand Jct Rd, Rosewater SA 5013, Australia",Ei0yOCBHcmFuZCBKY3QgUmQsIFJvc2V3YXRlciBTQSA1MDEzLCBBdXN0cmFsaWEiGhIYChQKEgm7UQQa-cawahFxXI7G2772ahAc,28 Grand Junction Rd,-34.8519825,138.5153784,1,5013,OK,street_address
RANGE_INTERPOLATED,"27 Grand Jct Rd, Rosewater SA 5013, Australia",Ei0yNyBHcmFuZCBKY3QgUmQsIFJvc2V3YXRlciBTQSA1MDEzLCBBdXN0cmFsaWEiGhIYChQKEgm7UQQa-cawahFxXI7G2772ahAb,27 Grand Junction Rd,-34.8519825,138.5153784,1,5013,OK,street_address
RANGE_INTERPOLATED,"25 Grand Jct Rd, Rosewater SA 5013, Australia",Ei0yNSBHcmFuZCBKY3QgUmQsIFJvc2V3YXRlciBTQSA1MDEzLCBBdXN0cmFsaWEiGhIYChQKEgm7UQQa-cawahFxXI7G2772ahAZ,25A Grand Junction Rd,-34.8519825,138.5153784,1,5013,OK,street_address
RANGE_INTERPOLATED,"26 Grand Jct Rd, Rosewater SA 5013, Australia",Ei0yNiBHcmFuZCBKY3QgUmQsIFJvc2V3YXRlciBTQSA1MDEzLCBBdXN0cmFsaWEiGhIYChQKEgm7UQQa-cawahFxXI7G2772ahAa,26 Grand Junction Rd,-34.8519825,138.5153784,1,5013,OK,street_address
ROOFTOP,"49 Church St, Hahndorf SA 5245, Australia",ChIJq7_Kg24xt2oRbp2fzSOUxMs,49 Church St,-35.0307635,138.8143979,1,5245,OK,premise
RANGE_INTERPOLATED,"52 Porter St, Elizabeth Vale SA 5112, Australia",Ei81MiBQb3J0ZXIgU3QsIEVsaXphYmV0aCBWYWxlIFNBIDUxMTIsIEF1c3RyYWxpYSIaEhgKFAoSCZmkUFDLs7BqETC30AJYNgMTEDQ,52A Porter St,-34.7568904,138.6540817,1,5112,OK,street_address
GEOMETRIC_CENTER,"Zone C Salisbury Interchange - West Side, Salisbury SA 5108, Australia",ChIJaw32otmzsGoRdtUkWGK5RMs,Zone A Salisbury Interchange,-34.7627566,138.6425471,1,5108,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"41 Salisbury Hwy, Salisbury SA 5108, Australia",Ei40MSBTYWxpc2J1cnkgSHd5LCBTYWxpc2J1cnkgU0EgNTEwOCwgQXVzdHJhbGlhIhoSGAoUChIJ4zQbYdGzsGoRAx-L3L8VfrQQKQ,41 Salisbury Hwy,-34.7575197,138.6454745,1,5108,OK,street_address
ROOFTOP,"61 Philip Hwy, Elizabeth South SA 5112, Australia",ChIJKx6mtXaysGoRK3BLwEKdebs,61 Philip Hwy,-34.7287228,138.6651107,1,5112,OK,premise
RANGE_INTERPOLATED,"54 Oldham Rd, Elizabeth Vale SA 5112, Australia",Ei81NCBPbGRoYW0gUmQsIEVsaXphYmV0aCBWYWxlIFNBIDUxMTIsIEF1c3RyYWxpYSIaEhgKFAoSCT-d5KFDsrBqEYw43xZVE0mmEDY,54C Oldham Rd,-34.746498,138.666085,1,5112,OK,street_address
GEOMETRIC_CENTER,"Zone C Elizabeth Interchange, Elizabeth SA 5112, Australia",ChIJy1GoYI6tsGoRFsqe9NiyPik,Zone C Elizabeth Interchange,-34.717184,138.665201,1,5112,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"55 Mofflin Rd, Elizabeth Grove SA 5112, Australia",ChIJu6iaJmmysGoRZzF_lQDhxAk,55A Mofflin Rd,-34.7393208,138.6661633,1,5112,OK,street_address
GEOMETRIC_CENTER,"Stop 54A John Rice Ave - South East side, Elizabeth Vale SA 5112, Australia",ChIJRbeO0UWysGoRbV_KcTsQ1zw,54A John Rice Av,-34.74959,138.66448,1,5112,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"45 Salisbury Hwy, Salisbury SA 5108, Australia",Ei40NSBTYWxpc2J1cnkgSHd5LCBTYWxpc2J1cnkgU0EgNTEwOCwgQXVzdHJhbGlhIhoSGAoUChIJ4zQbYdGzsGoRAx-L3L8VfrQQLQ,45 Salisbury Hwy,-34.7575823,138.6454081,1,5108,OK,street_address
ROOFTOP,"36 Salisbury Hwy, Salisbury SA 5108, Australia",ChIJR8mXZNGzsGoRQ6p-bsrQWAk,36 Salisbury Hwy,-34.7578893,138.6456935,1,5108,OK,street_address
GEOMETRIC_CENTER,"Stop 64B Playford Blvd - East side, Elizabeth SA 5112, Australia",ChIJL2xiIYWtsGoRvVasVRzC8Cg,64B Playford Bvd,-34.719037,138.671234,1,5112,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"53 John Rice Ave, Elizabeth Vale SA 5112, Australia",EjM1MyBKb2huIFJpY2UgQXZlLCBFbGl6YWJldGggVmFsZSBTQSA1MTEyLCBBdXN0cmFsaWEiGhIYChQKEglBKwrXRbKwahGmycm1hzWrYBA1,53C John Rice Av,-34.7495985,138.6641972,1,5112,OK,street_address
GEOMETRIC_CENTER,"Stop 54 John Rice Ave - South East side, Elizabeth Vale SA 5112, Australia",ChIJFWPdKEaysGoRjcir3gKYc4E,54 John Rice Av,-34.75031999999999,138.66195,1,5112,OK,"bus_station,establishment,point_of_interest,transit_station"
RANGE_INTERPOLATED,"53 Jarvis Rd, Salisbury SA 5108, Australia",Eio1MyBKYXJ2aXMgUmQsIFNhbGlzYnVyeSBTQSA1MTA4LCBBdXN0cmFsaWEiGhIYChQKEglN-cesNLKwahGn-sY0piggwBA1,53A Jarvis Rd,-34.7564921,138.6549801,1,5108,OK,street_address
ROOFTOP,"54 Haydown Rd, Elizabeth Grove SA 5112, Australia",ChIJ79e9mWWysGoRy-10qfeKVpg,54B Haydown Rd,-34.7382703,138.6699918,1,5112,OK,street_address
ROOFTOP,"59 Philip Hwy, Elizabeth South SA 5112, Australia",ChIJ3d8CtnaysGoR4Zo3gh8DLM4,59 Philip Hwy,-34.7286116,138.665189,1,5112,OK,premise
RANGE_INTERPOLATED,"53 Jarvis Rd, Salisbury SA 5108, Australia",Eio1MyBKYXJ2aXMgUmQsIFNhbGlzYnVyeSBTQSA1MTA4LCBBdXN0cmFsaWEiGhIYChQKEglN-cesNLKwahGn-sY0piggwBA1,53 Jarvis Rd,-34.7564921,138.6549801,1,5108,OK,street_address
ROOFTOP,"62 Philip Hwy, Elizabeth South SA 5112, Australia",ChIJhcb_UnGysGoRgE7r5RZi8d0,62 Philip Hwy,-34.7287355,138.6644447,1,5112,OK,premise
ROOFTOP,"63 Philip Hwy, Elizabeth South SA 5112, Australia",ChIJM0FtS3GysGoRLS94Yi9Z2zo,63 Philip Hwy,-34.7289255,138.6649932,1,5112,OK,premise
ROOFTOP,"58 Philip Hwy, Elizabeth South SA 5112, Australia",ChIJhY_ysXaysGoRRFCO-2r7Zb8,58 Philip Hwy,-34.7283857,138.6646406,1,5112,OK,premise
GEOMETRIC_CENTER,"Zone D Elizabeth City Centre - North West side, Elizabeth SA 5112, Australia",ChIJM_rT54-tsGoRcQcKrmem_aw,Zone D Elizabeth City Centre,-34.716794,138.667855,1,5112,OK,"bus_station,establishment,point_of_interest,transit_station"
ROOFTOP,"56 Hogarth Rd, Elizabeth South SA 5112, Australia",ChIJLVZnJRSysGoRAOsIKybk2ZY,56A Hogarth Rd,-34.735327,138.6545106,1,5112,OK,street_address
RANGE_INTERPOLATED,"46 Salisbury Hwy, Salisbury SA 5108, Australia",Ei40NiBTYWxpc2J1cnkgSHd5LCBTYWxpc2J1cnkgU0EgNTEwOCwgQXVzdHJhbGlhIhoSGAoUChIJ4zQbYdGzsGoRAx-L3L8VfrQQLg,46 Salisbury Hwy,-34.7575979,138.6453913,1,5108,OK,street_address
RANGE_INTERPOLATED,"44 Salisbury Hwy, Salisbury SA 5108, Australia",Ei40NCBTYWxpc2J1cnkgSHd5LCBTYWxpc2J1cnkgU0EgNTEwOCwgQXVzdHJhbGlhIhoSGAoUChIJ4zQbYdGzsGoRAx-L3L8VfrQQLA,44 Salisbury Hwy,-34.7575668,138.6454249,1,5108,OK,street_address
ROOFTOP,"37 Salisbury Hwy, Salisbury SA 5108, Australia",ChIJ0aJN59OzsGoRVWpUoOVh4_I,37 Salisbury Hwy,-34.7572435,138.6454719,1,5108,OK,street_address
ROOFTOP,"35 Salisbury Hwy, Salisbury SA 5108, Australia",ChIJG-1N29OzsGoR2jZOaJQMYi8,35 Salisbury Hwy,-34.7569503,138.6454839,1,5108,OK,street_address
ROOFTOP,"60 Philip Hwy, Elizabeth South SA 5112, Australia",ChIJs4F4rXaysGoRAtXFpJR3tMs,60 Philip Hwy,-34.7284969,138.6645622,1,5112,OK,premise
ROOFTOP,"50 John St, Payneham SA 5070, Australia",ChIJtfXrLC3KsGoRSgxzvyQ095Y,50 / A John St,-34.9001349,138.6468137,2,5070,OK,street_address
ROOFTOP,"34 Salisbury Hwy, Salisbury SA 5108, Australia",ChIJ490qfNGzsGoRmOb7Ld8AMbE,34U Salisbury Hwy,-34.7579968,138.6459977,1,5108,OK,street_address
